gene	min_pvalue
APOBEC3B-AS1:100874530	0.07801
ANKRD24:170961	0.004520000000000001
AQP11:282679|LOC107987163:107987163	0.013669999999999998
LOC107985245:107985245	0.06904
FOXP1:27086	0.001947
LOC107986657:107986657|PLAGL1:5325	0.132
LOC101927845:101927845	0.02713
ANKDD1A:348094	0.03835
RNH1:6050	0.0007304
RRM2B:50484|UBR5-AS1:101927221	0.1467
WIF1:11197	0.007006
ZNF807:100129800	0.0531
LOC110117498-PIK3R3:110117499|LOC105378695:105378695|LOC110117498:110117498|TSPAN1:10103|PIK3R3:8503	0.6012
LOC105373682:105373682|LOC105373684:105373684	0.3654
PPP1R7:5510|LOC105373971:105373971	0.06557
LOC105369867:105369867	0.02609
C16orf95:100506581	0.1586
MIR1914:100302137|MIR647:693232|UCKL1:54963	0.1552
LOC105370112:105370112	0.04518
LSM8:51691|LOC105375470:105375470	0.1085
PLK3:1263	0.132
KRTAP10-9:386676|TSPEAR:54084	0.2063
PNKY:105447646|POU3F2:5454	0.6051
ZEB2:9839	0.005818
MCRIP2:84331|WDR90:197335|LOC105371038:105371038	0.9145
PDCD4:27250	0.06253
TRIM59-IFT80:100174949|SMC4:10051|MIR15B:406949|MIR16-2:406951	0.9085
FAM178B:51252	0.1481
CLDN9:9080|LOC105371056:105371056	0.9837
EIF1B-AS1:440952|MYRIP:25924|LOC105377645:105377645	0.1422
NFYC:4802|MIR30C1:407031	0.115
RPL27A:6157|SNORA3B:677826	0.2116
LOC105369312:105369312	0.3195
MMAA:166785	0.03493
LOC100506368:100506368	0.02252
GPC5-AS2:100873970|GPC5:2262	0.1628
ANKUB1:389161	0.0459
SDHAP3:728609	0.003817
CYP11B1:1584	0.004063000000000001
LOC105371988:105371988	0.0122
LOC100500773:100500773	0.06064
MRPS28:28957	0.01916
NKAIN4:128414	0.0324
LOC105378810:105378810	0.00183
ACAA2:10449	0.07771
KLF6:1316	0.03319
LAMA1:284217	0.01974
FASTKD1:79675	0.02663
RPUSD1:113000	0.2677
LOC101928387:101928387	0.04119
RAPGEF3:10411|LOC105369748:105369748	0.3333
LOC107986615:107986615|ELOVL4:6785|LOC107986616:107986616	0.01845
CXXC1:30827	0.1181
LOC105374986:105374986	0.0019010000000000001
LOC105374646:105374646|ADCY2:108	0.2935
LOC107985192:107985192|LOC101929147:101929147	0.003486
POGLUT1:56983	0.04265
C3orf52:79669|MIR567:693152	0.04023
ADAMTS7:11173	0.03503
FBXO43:286151	0.037160000000000006
LOC105371745:105371745|LOC105371744:105371744	0.1101
SLC25A26:115286	0.004135
MYH9:4627	0.003022
AMMECR1L:83607|LOC107985944:107985944|LOC107985803:107985803	0.7452
MAP1S:55201	0.07352
MIR516A2:574499	0.20800000000000002
THSD4:79875	0.0008394
LOC105371753:105371753|AATF:26574	0.2439
STT3A:3703	0.06373999999999999
LOC101927346:101927346	0.002757
MIR5707:100847032|LINC01022:105375616|PTPRN2:5799	0.05217
LOC105375486:105375486	0.2597
LOC107986048:107986048	0.01942
LOC284930:284930	0.01488
SNRNP40:9410	0.2195
LOC107985947:107985947	0.01184
BASP1:10409|BASP1-AS1:285696	0.4615
PDZD2:23037|LOC105374711:105374711	0.08757999999999999
PDXDC1:23042|RRN3:54700|LOC102724985:102724985	0.01178
SPON2:10417	0.05118
ITGA2:3673|MOCS2:4338	0.4636
LOC105372132:105372132|LOC642484:642484	0.009446
LOC105374647:105374647	0.01889
NPY:4852|LOC107986777:107986777	0.0098
DLGAP1:9229	0.0004316
LOC105379351:105379351	0.06855
LOC105377326:105377326	0.1977
PHACTR2-AS1:285740	0.014969999999999999
LOC107986672:107986672|CCR6:1235	0.4542
MIS18BP1:55320	0.07057000000000001
LINC01364:100505768	0.02163
LOC107987107:107987107|TMEM38B:55151	0.1261
PCDHGA6:56109|PCDHGA8:9708|PCDHGB3:56102|PCDHGA1:56114|PCDHGB2:56103|PCDHGA5:56110|PCDHGB8P:56120|PCDHGA4:56111|PCDHGA9:56107|PCDHGA7:56108|PCDHGA10:56106|PCDHGA3:56112|PCDHGA11:56105|PCDHGB6:56100|PCDHGB7:56099|PCDHGA2:56113|PCDHGB1:56104|PCDHGB5:56101|PCDHGB4:8641	0.1188
LOC339529:339529	0.0012519999999999999
DEK:7913	0.004028
LOC105375730:105375730	0.003815
CDKN3:1033	0.03358
LOC105372266:105372266	0.1009
LINC00957:255031|RASA4CP:401331	0.005437
LOC105376607:105376607	0.00103
ARMC6:93436	0.03349
MIR4433A:100616265|LOC105374768:105374768	0.5479999999999999
LOC105373563:105373563	0.1757
LOC105375401:105375401	0.2272
LINC02292:101929080	0.1081
LOC107986513:107986513|GMDS:2762	0.010159999999999999
LOC105379360:105379360	0.054889999999999994
NRSN1:140767	0.01976
LOC105378648:105378648|LOC107984941:107984941	0.014459999999999999
PCMT1:5110	0.01408
C10orf11:83938|LRMDA:83938	0.00013230000000000002
ATP13A4:84239	0.01078
TTLL1:25809	0.006224
ZP2:7783	0.01445
LOC101927157:101927157	0.005721
PCDHGA6:56109|PCDHGA8:9708|PCDHGB3:56102|PCDHGA1:56114|PCDHGB2:56103|PCDHGA4:56111|PCDHGA5:56110|PCDHGA9:56107|PCDHGA7:56108|PCDHGA10:56106|PCDHGA3:56112|PCDHGB6:56100|PCDHGA11:56105|PCDHGA12:26025|PCDHGB7:56099|PCDHGA2:56113|PCDHGB1:56104|PCDHGB4:8641|PCDHGB5:56101	0.4835
LOC105375668:105375668	0.06299
BCAS3:54828|LOC107984992:107984992	0.1974
LOC105370731:105370731|LOC107984787:107984787	0.4659
SNORD28B:109617011	0.2554
LOC105373559:105373559	0.1633
APIP:51074|PDHX:8050	0.03155
SSBP3:23648	0.002334
ST3GAL6:10402|ST3GAL6-AS1:100874207	0.1281
TNRC18:84629	0.003781
CLUL1:27098|LOC105371952:105371952	0.03943
WNT8B:7479	0.1183
CNTN4:152330|CNTN4-AS2:100873976	0.06272
GPR107:57720|FNBP1:23048	0.06676
LOC102725068:102725068|MICB:4277|MICB-DT:102725068	0.003029
LOC101928768:101928768|ZDHHC11B:653082	0.6136
YPEL4:219539	0.020319999999999998
LOC107985471:107985471|LOC105378628:105378628	0.2387
LINC02102:100505625	0.05705
RDH5:5959|BLOC1S1:2647|BLOC1S1-RDH5:100528022	0.402
LOC105379289:105379289	0.0559
SLC22A5:6584|MIR3936HG:553103	0.02155
ERCC6:2074|PGBD3:267004	0.06992999999999999
LINC01117:102724224|LOC107985964:107985964	0.010320000000000001
LOC105374051:105374051	0.01384
SH3GLB1:51100	0.0002319
C2orf82:389084|SNORC:389084	0.01544
LAG3:3902	0.2858
PODN:127435	0.075
TMX4:56255	0.02585
TIAM1:7074	0.0009408999999999999
ADH1C:126	0.01807
IL33:90865	0.07986
SNORD116-13:100033425|SNORD116-15:100033427|SNORD116-14:100033426|SNHG14:104472715	0.5322
PCYT2:5833|NPB:256933	0.8839
SCUBE1:80274	0.006489
UMAD1:729852	0.01183
LOC101929918:101929918	0.08198
ZNF324:25799	0.027569999999999997
LOC105374808:105374808	0.04019
LOC102725195:102725195|JAM3:83700|LOC107984040:107984040	0.1921
METTL7B:196410|ITGA7:3679	0.08082
NCAPH2:29781|LMF2:91289	0.2101
RRP1B:23076|HSF2BP:11077	0.0132
LOC102724446:102724446|GCSAML:148823	0.01042
LOC107985956:107985956	0.02164
LOC101929732:101929732|NLRC3:197358	0.008966
LOC105371813:105371813|TTLL6:284076	0.1327
LOC107986306:107986306	0.0006893
TDRD12:91646	0.003632
LOC105373027:105373027	0.4595
CLYBL:171425|LOC101927437:101927437	0.006781999999999999
LOC105374373:105374373|HTRA3:94031	0.4016
LOC105374145:105374145|PLSCR4:57088	0.02118
SLC26A8:116369	0.014780000000000001
COPS4:51138	0.004919
CEP295:85459	0.02417
LINC02140:100996345	0.0106
CECR2:27443	0.002841
HECW1-IT1:100127950|HECW1:23072	0.002554
SNORD13I:109616988|ARHGAP42:143872	0.1264
LOC105378518:105378518|LOC105378519:105378519	0.07311000000000001
LOC107984168:107984168	0.0349
MIR4534:100616146|POLR2F:5435	0.2929
ERI3-IT1:100874278|ERI3:79033	0.009871
GLT8D1:55830|NEK4:6787|SPCS1:28972	0.41
CLK2P1:1197	0.1068
LOC107986926:107986926|LOC107986925:107986925	0.1399
CRY2:1408	0.04704
LOC105370873:105370873	0.2098
DCANP1:140947	0.02897
LOC105369691:105369691|LOC105369692:105369692	0.04349
LOC102724850:102724850	0.052579999999999995
RUNDC3A:10900|RUNDC3A-AS1:101926996	0.2776
AMTN:401138	0.06462999999999999
LOC105370064:105370064|LOC105370062:105370062	0.3322
LINC01548:728409	0.030739999999999996
EMC10:284361|FAM71E1:112703	0.1008
VPS72:6944	0.3045
LOC105374537:105374537	0.01793
TMEM237:65062	0.1732
LYPD6:130574	0.01007
LOC107984387:107984387	0.005685
PHOSPHO2-KLHL23:100526832|PHOSPHO2:493911	0.3136
ALKBH2:121642	0.01923
POLR1B:84172	0.05245
SNHG19:100507303|SNORD60:26788|RAB26:25837|TRAF7:84231	0.1486
MIR4712:100616396	0.1672
UBE2Q2:92912	0.01796
AMY2B:280|ACTG1P4:648740	0.3864
COX7A2L:9167|LOC107985873:107985873	0.1012
LOC105373900:105373900	0.018969999999999997
LOC105372507:105372507|EBF4:57593	0.6827
LOC105377845:105377845	0.01061
JKAMP:51528	0.06717000000000001
NSA2:10412|GFM2:84340	0.06857
YY1:7528|MIR6764:102466730	0.1292
C17orf99:100141515	0.1172
FAM86C2P:645332	0.04799
LOC105371430:105371430	0.02253
NFKB1:4790	0.01661
CNR2:1269|FUCA1:2517	0.9258
TNRC6C:57690	0.03945
CDCA2:157313	0.008374
CAMK4:814	1.445e-05
GRHPR:9380	0.16899999999999998
LOC107984476:107984476	0.1587
NR2F6:2063	0.08997999999999999
LOC105377816:105377816	0.001035
WRAP73:49856|TPRG1L:127262	0.6898
LOC107984225:107984225|RASGEF1A:221002	0.0149
PMS2:5395|AIMP2:7965	0.4752
LOC107984128:107984128|LOC107984276:107984276	0.1303
EXOSC9:5393|CCNA2:890	0.08782000000000001
LOC105378797:105378797|NEGR1:257194	0.009674
DPAGT1:1798	0.09153
CHD6:84181	0.025230000000000002
LOC102723752:102723752|OXCT1:5019|OXCT1-AS1:100874002	0.04397
NCOA3:8202	0.04773
TNFRSF19:55504	0.002287
SH3GL1:6455|CHAF1A:10036	0.3298
RNF214:257160|BACE1:23621	0.6041
LOC105379051:105379051|LOC107986430:107986430	0.05898
PAQR4:124222|PKMYT1:9088	0.2401
HRC:3270|PPFIA3:8541	0.4107
NAA60:79903|ZNF597:146434	0.2156
GRM7-AS3:101927347	0.002547
SMR3A:26952	0.05424
LOC105369780:105369780|RPS26:6231	0.09888999999999999
LOC107987042:107987042|KANK1:23189	0.1871
LOC107986298:107986298|LOC101929595:101929595|CYP2U1:113612	0.019540000000000002
LOC107984412:107984412	0.0119
LOC101927418:101927418	0.2595
CCNB2:9133	0.01872
SNHG16:100507246|SNORD1A:677848|CYGB:114757|SNORD1B:677849	0.3933
PCAT18:728606	0.06672
LOC105372363:105372363|LINC01533:100996665	0.04045
MIR4781:100616315|TCEANC2:127428|TMEM59:9528	0.17
LOC107987125:107987125|TTLL11:158135	0.6736
AANAT:15	0.005651
LOC102723525:102723525	0.031110000000000002
LOC105375047:105375047|KIF6:221458	0.006823999999999999
AHNAK2:113146	0.001946
LOC105371441:105371441	0.003882
PTP4A3:11156|LOC105375790:105375790	0.03492
SLC7A10:56301|LRP3:4037	0.4929
LINC01224:104472717|LOC105372335:105372335	0.006478
TXNRD1:7296	0.03238
AK9:221264|LOC105377935:105377935	0.1249
F2RL2:2151|IQGAP2:10788	0.007921
NBPF6:653149	0.010759999999999999
WNT10A:80326|LOC107984111:107984111	0.06422
LOC105371089:105371089|CPPED1:55313	0.018359999999999998
TIGD2:166815	0.04517
LRRC8E:80131	0.05944
ADAP2:55803	0.01548
ABHD14B:84836	0.1195
ZSCAN5A:79149|EDDM13:100506374	0.0159
LOC105376625:105376625|LOC102723568:102723568	0.02447
LINC00380:101930747	0.04598
TTC21B-AS1:100506134|TTC21B:79809	0.239
LINC02005:105377165	0.08741
LOC340357:340357|LINC00681:101409254	0.01634
PRCC:5546	0.3105
SUGP2:10147|ARMC6:93436	0.07443999999999999
CORT:1325|CENPS-CORT:100526739	0.01053
TNFRSF10B:8795|LOC286059:286059	0.3662
AAMP:14|PNKD:25953	0.062479999999999994
SPEM2:201243|C17orf74:201243	0.2588
LINC01136:730227	0.1133
ZNF195:7748	0.09317
SLC39A5:283375|NABP2:79035	0.02864
LINC01847:101927766	0.0259
SPCS2:9789	0.02024
ARHGAP11A:9824	0.056429999999999994
BRI3:25798|BAIAP2L1:55971	0.0043560000000000005
LOC105379169:105379169|LOC102723654:102723654	0.05594
UBE2L6:9246	0.1657
GTF3C1:2975	0.0008801999999999999
HILPDA:29923|LOC102724660:102724660	0.04531
GALNT7:51809|LOC101930370:101930370	0.0020210000000000002
CDK19:23097	0.005985
ZMAT4:79698	0.0005904
LINC00903:100861506	0.03742
STPG2:285555|STPG2-AS1:101410545	0.04475
SDCCAG8:10806|MIR4677:100616343	0.06929
OR13A1:79290	0.1609
ETS1:2113|LOC101929517:101929517	0.08037000000000001
LOC107984409:107984409|KCNJ1:3758	0.049530000000000005
RAX:30062	0.3398
LOC107986074:107986074	0.149
LINC01241:101929582	0.003714
IL11RA:3590	0.3221
TM9SF3:56889|LOC105378443:105378443	0.04112
CATSPER3:347732	0.0926
LOC102503427:102503427	0.3403
KLHL41:10324	0.026739999999999996
KIAA1191:57179	0.1645
LOC101927142:101927142|NPAS2:4862	0.08069
VIM-AS1:100507347	0.05944
LOC107987084:107987084|LOC105376105:105376105	0.03575
LOC102724489:102724489|LOC105370366:105370366	0.2497
CDC45:8318|UFD1:7353	0.147
CENPS:378708|CENPS-CORT:100526739	0.1084
ZNF382:84911	0.1444
ZNF124:7678	0.008978
LOC105369576:105369576	0.02787
LOC107984769:107984769	0.0413
DEFB127:140850	0.058820000000000004
CT62:196993|THSD4:79875	0.3474
LOC101929680:101929680	0.0231
NPR2:4882|GBA2:57704|RGP1:9827	0.4783
LOC105370071:105370071	0.1165
ZSCAN10:84891	0.001344
LINC01564:101927171	0.0269
UBAP2L:9898	0.04791
MPI:4351|FAM219B:57184	0.07096000000000001
CYP2E1:1571	0.1777
BEST1:7439|FTH1:2495	0.0587
TRIM17:51127	0.077
LOC101927525:101927525|COL1A2:1278|COL1A2-AS1:101927525	0.2682
TIGD2:166815|FAM13A:10144	0.05449
LOC101928881:101928881	0.3065
WFDC9:259240	0.2082
LOC101927814:101927814|METTL9:51108	0.2103
MEIS2:4212	0.004162
LOC105374142:105374142	0.01007
LINC02180:102467079	0.005095000000000001
DDX28:55794|DUS2:54920	0.1608
CREB3L4:148327	0.0006707000000000001
MST1R:4486	0.3324
LOC105372219:105372219	0.07948999999999999
LOC105372061:105372061|DTNA:1837	0.01169
LOC100506114:100506114|EMC10:284361	0.23199999999999998
LINC00870:201617	0.023219999999999998
LOC107983956:107983956|LOC105371881:105371881	0.14400000000000002
PLB1:151056	0.004454
CPNE1:8904	0.1699
LOC105375240:105375240	0.07459
TMEM251:26175	0.565
NDUFC2-KCTD14:100532726|THRSP:7069	0.249
CBFA2T3:863|LOC101927793:101927793	0.4725
NR2C2AP:126382	0.3279
LOC105370313:105370313	0.1888
HMGB3P1:128872	0.5993
LOC105370310:105370310	0.01006
LOC105370748:105370748|LOC101930434:101930434	0.2285
MFSD10:10227	0.5255
LOC105374976:105374976|LOC102724749:102724749	0.004951
LOC105374013:105374013	0.025259999999999998
NAT8L:339983	0.09232
YME1L1:10730	0.1045
RBM7:10179	0.2333
FRMD6:122786|FRMD6-AS1:145438	0.1192
TARS:6897	0.0873
KIR3DL1:3811|KIR2DS1:3806	0.8341
WDR48:57599	0.060379999999999996
LINC00554:100861542	0.0002838
HEATR9:256957|LOC105371744:105371744	0.03617
PARD6G-AS1:100130522	0.04557
C11orf70:85016	0.0025039999999999997
SGSM2:9905|LOC101927864:101927864	0.01622
LOC105376686:105376686	0.3883
LOC105374952:105374952	0.05429
FAM222A:84915|FAM222A-AS1:84983	0.012240000000000001
BLCAP:10904	0.1141
CWC25:54883|MIR4727:100616416	0.2373
SLC12A9-AS1:105375430|LOC107986830:107986830|LOC105375430:105375430	0.4631
LOC105370513:105370513	0.07126
LOC100134423:100134423	0.02528
DNAJC16:23341|SCARNA21B:107397391	0.5171
LOC105377989:105377989|LOC105377991:105377991	0.1297
GATB:5188|FAM160A1:729830	0.1543
FABP4:2167|LOC101927118:101927118	0.1413
PSMD11:5717	0.06072
CHAC2:494143|ASB3:51130|GPR75-ASB3:100302652	0.020319999999999998
LOC105378486:105378486	0.006021
OR7A10:390892	0.2304
LOC105376520:105376520|CD81-AS1:101927682	0.3388
TECRL:253017	0.0049
LOC102724589:102724589	0.01931
SETBP1:26040	0.00019240000000000001
LY86:9450|LY86-AS1:285780	0.01288
LOC105376000:105376000	0.02412
LGR5:8549	0.011479999999999999
MMP15:4324	0.0393
LOC107984542:107984542|C12orf29:91298	0.9134
LRTOMT:220074	0.01714
LOC105369520:105369520	0.0205
PCDHGA6:56109|PCDHGA8:9708|PCDHGB3:56102|PCDHGA1:56114|PCDHGB2:56103|PCDHGA5:56110|PCDHGA4:56111|PCDHGA9:56107|PCDHGA10:56106|PCDHGA7:56108|PCDHGA3:56112|PCDHGB6:56100|PCDHGA11:56105|PCDHGA12:26025|PCDHGC5:56097|PCDHGB7:56099|PCDHGC3:5098|PCDHGA2:56113|PCDHGB4:8641|PCDHGB1:56104|PCDHGB5:56101|PCDHGC4:56098	0.3481
ZNF821:55565	0.03123
LOC107986846:107986846|CCDC136:64753	0.1149
DCST2:127579|DCST1:149095	0.035210000000000005
MED25:81857	0.09963
ASAH1:427	0.06981
NR1D2:9975	0.006848000000000001
SLC27A5:10998|LOC105372486:105372486|ZBTB45:84878	0.363
LOC107984832:107984832	0.041010000000000005
ADAM17:6868|LOC107985850:107985850	0.3205
LOC105370819:105370819|MYO5C:55930	0.1662
MEIS1-AS3:730198	0.007201000000000001
LOC105373523:105373523	0.04453
GCKR:2646|FNDC4:64838	0.1086
SKAP1:8631|THRA1/BTR:105371807	0.06477000000000001
LOC105378994:105378994|ZSWIM6:57688	0.1564
MCPH1-AS1:100507530|MCPH1:79648|MIR8055:102465861	0.0281
MRPS24:64951|URGCP-MRPS24:100534592	0.3585
LINC00847:729678	0.2249
IL21R:50615|IL21R-AS1:283888	0.1168
CNKSR1:10256|CATSPER4:378807	0.1805
NOP58:51602|SNORD11:692058	0.3322
PECR:55825	0.0142
YWHAE:7531	0.00013780000000000002
FAR2P1:440905	0.05687999999999999
MIR4459:100616233|ARL15:54622	0.3131
UQCRH:7388	0.2236
ASAH2B:653308	0.09208
HSD17B3-AS1:105376162|LOC105376162:105376162|HSD17B3:3293	0.029310000000000003
LOC107985400:107985400|ZNF337:26152	0.1667
LY6E-DT:100133669|LY6E:4061|LOC100133669:100133669	0.2389
LOC103021296:103021296	0.2225
TSEN54:283989	0.08363999999999999
PPM1F:9647|LOC100286925:100286925	0.005265
LOC105371529:105371529	0.007084
EFS:10278	0.09575
SLC35F5:80255|MIR4782:100616208	0.1379
DYNLRB2:83657|LOC102724084:102724084|LOC105371360:105371360	0.22399999999999998
BCL2L15:440603|AP4B1-AS1:100287722	0.0156
SURF2:6835|SURF4:6836	0.7347
PDZRN3-AS1:101927249|PDZRN3:23024	0.1077
SLC22A6:9356	0.1082
LOC107983964:107983964|LOC102724940:102724940	0.07575
LOC151174:151174	0.05561
RDX:5962	0.03975
MIR564:693149|TMEM42:131616	0.00023890000000000003
ESCO2:157570|CCDC25:55246	0.1032
AFMID:125061|TK1:7083|LOC107985050:107985050	0.2534
HIGD2A:192286|ARL10:285598|NOP16:51491	0.1576
LINC01087:101927994	0.0072629999999999995
LOC105378414:105378414	0.04488
P2RX4:5025	0.09579
EFCAB1:79645	0.03614
RPE65:6121	0.1147
DEFB136:613210	0.1929
FAM135B:51059	0.017669999999999998
ECHS1:1892	0.028089999999999997
LYPLA2:11313|GALE:2582|LOC105376860:105376860	0.7223
TRIM11:81559	0.2651
CGGBP1:8545|ZNF654:55279	0.0037170000000000003
LOC100996274:100996274|ATP9B:374868	0.1176
BMS1P21:100288974	0.05159
LINC01158:100506421	0.01192
FOXA3:3171	0.1022
ALDH8A1:64577	0.06669
MIR3127:100422928|CNNM4:26504	0.2738
LOC105373058:105373058	0.05244
LOC107985432:107985432	0.1962
PRSS45:377047	0.3686
FBN1:2200	0.02853
LOC105370965:105370965|C15orf38-AP3S2:100526783|AP3S2:10239	0.5760000000000001
LOC105374630:105374630	0.4344
TATDN3:128387	0.03168
RBM15:64783|SLC16A4:9122	0.3327
KAT2A:2648|DHX58:79132	0.1508
LOC107985278:107985278|BTBD2:55643	0.02475
BRCA1:672	0.02102
MKNK1-AS1:100507423|MKNK1:8569	0.1297
BCDIN3D:144233	0.5071
LOC105369791:105369791	0.007815
MTMR3:8897	0.027389999999999998
LOC105371775:105371775|KRT24:192666	0.536
PGAM2:5224	0.3212
LOC107984997:107984997	0.01095
LOC105378429:105378429	0.057370000000000004
ACKR3:57007	0.06195
LINC02121:105374631	0.03882
SNORD36B:26814|SNORD24:26820|RPL7A:6130|MED22:6837	0.8007
LOC105371939:105371939	0.3811
LOC107985575:107985575	0.3952
MIR494:574452	0.9337
OR4C6:219432	0.0497
NKX6-3:157848	0.07939
CCNE2:9134|INTS8:55656|NDUFAF6:137682	0.0824
OGN:4969|CENPP:401541	0.008270999999999999
LOC107985096:107985096	0.02792
GRIN1:2902	0.009236
KANK3:256949|NDUFA7:4701|RPS28:6234	0.5219
LOC100652871:100652871	0.02456
GABPA:2551	0.1373
CABP5:56344	0.017730000000000003
SLC35D1:23169	0.04822
RBM26:64062	0.005772
PCDHB7:56129	0.3351
MIR6715A:102466189|MIR6715B:102465427|TECTB:6975	0.019190000000000002
LOC105372668:105372668	0.01565
DLGAP5:9787	0.09068
ZNF607:84775	0.03085
LINC00302:388699	0.7385
PEX5:5830	0.01149
CTAGE7P:119437|C10orf143:387723|LOC102724883:102724883	0.4236
USP49:25862	0.008981
ATP6V1E1:529	0.06308
FAM155A-IT1:100874375|FAM155A:728215	0.02254
TMEM243:79161|DMTF1:9988	0.4253
PCDHGA3:56112|PCDHGA6:56109|PCDHGB6:56100|PCDHGA8:9708|PCDHGB3:56102|PCDHGA1:56114|PCDHGA2:56113|PCDHGB4:8641|PCDHGB1:56104|PCDHGB5:56101|PCDHGB2:56103|PCDHGA5:56110|PCDHGA4:56111|PCDHGA9:56107|PCDHGA7:56108	0.7563
OR5R1:219479	0.141
FBXO33:254170	0.061
LOC105378027:105378027	0.02762
CBARP:255057	0.2748
MTNR1A:4543	0.03171
RBM43:375287	0.04748
CORO1C:23603	0.004154
TAS2R7:50837	0.06423
LOC105373712:105373712	0.009226999999999999
CADM1:23705|LOC105369507:105369507	0.2727
POLR3GL:84265	0.5633
RETN:56729	0.3218
LOC100505938:100505938	0.008034999999999999
ARRB1:408	0.01217
NKAPD1:55216	0.09592
LOC105376756:105376756	0.05865
LOC107986671:107986671|RPS6KA2:6196	0.1633
HTR2A:3356	0.04992
ZSWIM7:125150|ADORA2B:136	0.2928
PUS7L:83448	0.022959999999999998
LOC105375833:105375833|PXDNL:137902	0.06935
LOC388022:388022|ADSSL1:122622	0.1589
LOC107984380:107984380	0.2823
ASIC5:51802	0.061239999999999996
EHHADH:1962	0.02107
ARL5A:26225	0.009521
KCNIP4:80333|LOC105374516:105374516	0.07432000000000001
OPTN:10133|CCDC3:83643	0.0075439999999999995
MTFR1:9650|LOC107986948:107986948|PDE7A:5150	0.08098
OR4F6:390648	0.1877
LOC107985733:107985733|RNF207:388591	0.5009
LOC100506083:100506083	0.2667
MRGPRX3:117195	0.06552999999999999
LOC107984220:107984220|CCNY:219771	0.1248
MB21D2:151963	0.01929
GALNT11:63917|LOC731075:731075	0.09439
LOC105378811:105378811|LOC105378810:105378810|LOC107983999:107983999	0.047330000000000004
LOC105376018:105376018|NFX1:4799	0.006984000000000001
LOC107985383:107985383	0.3815
LOC105374772:105374772|LOC105374773:105374773|AFTPH:54812	0.035660000000000004
ADPRHL2:54936	0.1432
LOC105376123:105376123	0.0015949999999999998
DOCK4:9732	0.0017530000000000002
C9orf139:401563|FUT7:2529|ABCA2:20	0.01554
UPK1A:11045	0.08041
APOOP5:644649	0.011909999999999999
SNAI3-AS1:197187	0.07495
DPCR1:135656	0.005004
NRAP:4892|HABP2:3026	0.042210000000000004
CASQ2:845	0.002263
LOC101928696:101928696|RABGAP1L:9910	0.029810000000000003
CMIP:80790|LOC105371362:105371362	0.01317
TMEM94:9772|CASKIN2:57513	0.2592
BICC1:80114	0.0033439999999999998
LINC00888:100505687	0.1022
LOC105372795:105372795|PIGP:51227	0.6966
LOC105370402:105370402	0.1065
SNHG24:101929369|SNORD114-13:767591|MEG8:79104|SNORD114-12:767590	0.4884
LOC105373962:105373962	0.01644
CCT6P1:643253|LOC441242:441242	0.0683
FOXQ1:94234	0.2283
LOC105369302:105369302	0.022109999999999998
LINC01427:101929663	0.2132
PRTFDC1:56952	0.03255
LOC105375988:105375988	0.0061909999999999995
LINC01710:105372925|LOC105372925:105372925	0.010490000000000001
LOC107984956:107984956	0.5827
C1QL4:338761|TROAP:10024	0.7831
GORASP1:64689|WDR48:57599	0.03105
LOC105371400:105371400	0.1791
PAH:5053	0.0545
CTSZ:1522	0.09696
PNP:4860	0.239
FAM21A:387680|WASHC2A:387680	0.2632
MIR4290HG:286370	0.02342
CCDC85B:11007	0.2132
LOC107985442:107985442	0.08943999999999999
AP3M1:26985|ADK:132	0.09272999999999999
LOC107985509:107985509|LOC107985508:107985508	0.06348999999999999
PTBP1:5725	0.021230000000000002
LOC349160:349160|CHRM2:1129	0.008975
TTC8:123016	0.033389999999999996
HRASLS:57110	0.07145
LOC107986942:107986942	0.02097
GHET1:102723099	0.1467
LOC100130899:100130899	0.2104
LOC105375284:105375284	0.026119999999999997
CLDN3:1365	0.2229
EMX2OS:196047|EMX2:2018	0.08236
CEMIP:57214	1.238e-05
LOC105374497:105374497|LOC101929700:101929700	0.03543
LINC00347:338864	0.03335
MIR3065:100422915|AATK:9625|MIR657:724027	0.8182
LOC107984475:107984475	0.07862999999999999
LOC107986086:107986086|GLYCTK:132158|GLYCTK-AS1:100874110	0.2325
KLRC3:3823	0.1485
ZNF587:84914	0.0004871
HDAC11-AS1:100874101	0.27699999999999997
RANBP1:5902	0.03422
PIGY:84992|LOC101929134:101929134|PYURF:100996939	0.7788
LOC107985094:107985094	0.0071909999999999995
GHRLOS:100126793|LINC00852:84657	0.07712000000000001
LOC105379006:105379006	0.01122
OR56A5:390084	0.048310000000000006
TMEM209:84928|SSMEM1:136263	0.157
LINC01162:104355138	0.044489999999999995
GNB3:2784|P3H3:10536	0.1668
DRC7:84229	0.02325
CMAS:55907|LOC105369690:105369690	0.2221
LOC105374822:105374822	0.008662999999999999
OR51B5:282763|OR51I2:390064	0.4572
LOC101927441:101927441	0.06525
FOXD3-AS1:100996301	0.2766
MIR4425:100616365	0.08238
SH2D4A:63898|LOC102724881:102724881	0.03896
LOC105371082:105371082|MIR548H2:100313773	0.04654
ZNF578:147660	0.0059240000000000004
ATP5PB:515|C1orf162:128346	0.2687
LOC107986007:107986007	0.02827
SLC12A8:84561	0.00968
LOC105378641:105378641	0.00267
LOC107986062:107986062	0.04258
CD164L2:388611	0.2393
LOC105371201:105371201	0.09562000000000001
TMEM200A:114801	0.0006278
LOC105374280:105374280	0.4628
LINC01247:101929390	0.2374
HOXB3:3213	0.015280000000000002
